,0
0,0.6451184970339332
1,8.651977809633184
2,0.3380726762624151
3,0.18409710831100037
4,0.10525928547195272
5,0.09978475619107002
6,0.14405111168323761
7,0.05355060440001842
8,0.21556942748128483
9,4.058603386950161
10,10.540803767124656
11,9.967374318006515
12,6.822927269343664
13,0.3665668980906686
14,0.5034180410622134
15,2.1504933758647944
16,4.82139453595971
17,1.4683119586030133
18,0.3228979020469722
19,0.16877891749147256
20,0.019896333052566707
21,0.21920622066546727
22,0.08789534874210188
23,1.7077121347755293
24,0.6966371654365164
25,4.494653894946282
26,0.7640905552797574
27,0.20953147255201207
28,1.2336204023305644
29,3.331163300781625
30,0.1973667737544262
31,0.5872810331370385
32,9.370481280020895
33,14.503259290337473
34,0.10805322790579676
35,4.466724811677694
36,7.20117726614899
37,0.5041396697809384
38,0.3331896907166216
39,0.03513929866733532
40,0.3104835911790081
41,0.06443935509814372
42,17.79317352914694
43,6.573092090276929
44,4.198491804891542
45,0.00798879304650292
46,0.7112507518166145
47,0.1264189240982367
48,0.0340013056979205
49,0.02583487606306696
50,0.040152839638621936
51,0.018879602736733187
52,0.005950291246712912
53,0.3898619244515783
54,1.0493501659130073
55,0.9512430389582046
56,5.515530462812819
57,3.7745831058769483
58,1.070558172519206
59,0.13429091208724606
60,0.17723956218395265
61,0.24086519415697547
62,1.556058285362659
63,5.337601739122941
64,4.047962321911979
65,0.2578990546169267
66,0.6617998706801455
67,0.9878603310202567
68,0.41788521754649216
69,0.23123164461065668
70,2.98056444243131
71,3.581284207620201
72,5.50734008879235
73,4.350795741315901
74,2.5024564536579583
75,1.8772711537204825
76,2005.7614705065048
77,2.6427880833427158
78,7.915743641736868
79,0.319325679928588
80,0.08098896995888578
81,0.8158794324356717
82,0.06462791721156395
83,0.3419510570444198
84,13.901288700195945
85,0.6590388888590788
86,0.7133071337175166
87,0.13635355716922157
88,6.989247605880872
89,1.5775148692449668
90,5.119150493399415
91,0.1279524748355954
92,1.0371986738586934
93,0.02234327860467947
94,0.9967752149928717
95,12.869506765009525
96,0.8594179900313277
97,19.313506942109615
98,1.9712660522170415
99,0.00404128471796484
100,0.3099308169666304
101,0.20272547148648673
102,0.08437988337070183
103,4.557663124900118
104,0.5440611380571629
105,0.1549994247545221
106,0.04399735693534684
107,0.0928954714897612
108,25.92841564274825
109,0.24255493099164813
110,18.78258162475562
111,4.277482462281004
112,5.487899873169255
113,0.5881035581776058
114,3.984795487874576
115,0.525550988560261
116,6.927284775591453
117,2.9825869173538355
118,2.459697832803383
119,2.390774723525751
120,66.53280809110683
121,0.3501992131042593
122,0.1344950395617248
123,0.6818090285338588
124,8.219778475456328
125,0.28803814641084646
126,0.046600392185672336
127,0.031875695181615385
128,0.06836348970401701
129,0.014777304462101296
130,0.17039883474748174
131,4.477149577324701
132,3.9247906345429517
133,0.12189725815698792
134,0.47709187094935673
135,0.33837680992755936
136,5.644099165518745
137,12.777243947168188
138,0.3297127537256352
139,0.029696726199508548
140,0.020303501620827807
141,0.003281545829777718
142,0.38813114004071747
143,0.0948976772176779
144,7.057649899156327
145,0.6521139245304447
146,2.762196843431949
147,0.47417648763867176
148,12.2653771636721
149,0.0688589668128855
150,0.08626990095099646
151,1.5212164637763874
152,3.897107245430643
153,0.6641839842495519
154,0.2454244795138857
155,0.024336734466361733
156,3.800485976255442
157,9.27118763453748
158,2.7253337660811088
159,0.5377700131436352
160,0.05705225878358307
161,0.18146712464571826
162,0.05138751725073951
163,2.964740245492986
164,8.808578729028797
165,0.001238626235617052
166,0.010219179212895488
167,0.003999240207118419
168,0.002660032133891402
169,1.0079000710668085
170,1.0759472496695284
171,0.4004360021450166
172,6.968569197331496
173,3.8299989600656117
174,5.509865355495076
175,12.40154587113329
176,7.850105815028952
177,0.382262992818286
178,3.096973427366483
179,0.44088149048823083
180,0.5447672393033647
181,0.16755748831530837
182,0.8076180671447447
183,2.8791562833471978
184,0.06860561373001023
185,0.034933654789519604
186,0.024844651533441172
187,13.216867090436637
188,3.211111513209331
189,0.9074388667018976
190,21.553331493066224
191,6.585263570841013
192,4.826051021976661
193,27.26128020011078
194,5.0239672036115595
195,0.16635568726618394
196,0.108480511230715
197,0.09658961789218493
198,24.79085474750421
199,0.07962845394129377
200,0.34067402164501553
201,20.861969799434874
202,0.30888848890294657
203,0.3442151854118626
204,8.620392221922275
205,0.06916625441938619
206,0.18624296081110747
207,0.8456508727628316
208,14.878662786587793
209,1.2712286403293034
210,4.043267516770741
211,0.7345516973106486
212,0.4858996570151844
213,13.126677439443663
214,2.0276585725306178
215,4.759191752468592
216,2.716225470180639
217,1.5068242883322813
218,0.2181538967485565
219,0.3108002704354898
220,24.39641530098188
221,0.7540824649194365
222,5.992400022104507
223,0.12049739527850875
224,21.98793606974097
225,1.579102010546123
226,2.561219083234575
227,4.902447600389415
228,4.125859739899944
229,4.798351262207115
230,1.8360978869452422
231,5.089205928409432
232,0.7056611249350329
233,0.3347464553586332
234,1.1473321776928378
235,0.5513898263482451
236,0.006226356998703872
237,0.397714122426901
238,6.503559781062936
239,0.976633228702032
240,2.357267187494445
241,1.146802049054796
242,0.4978961446231041
243,16.759969438909337
244,0.46179248913433824
245,12.752714521690386
246,10.596320018677348
247,0.34033389126483676
248,0.4217058480956731
249,0.06606990027302832
250,1.1227981830310327
251,0.13259734201968199
252,0.007167625271902185
253,0.6593477909230675
254,0.018826312336890454
255,0.03856598323692037
256,2.717428406012545
257,2.0286322423683716
258,2.5781377763010216
259,4.970810601908963
260,2.239630593112457
261,0.06251747662831793
262,0.08373448666733867
263,0.11998707814300195
264,0.06315352279773263
265,0.02177051024993137
266,0.009724689497783795
267,0.07883551362742863
268,6.261874434001231
269,0.042092263212829134
270,0.030273740310578633
271,0.012709341045463653
272,2.2280703714555057
273,0.03664986600829155
274,0.07117640685060823
275,0.040740689555711536
276,0.016167600867874582
277,28.64735099350289
278,0.024940007316940897
279,0.34235658833230626
280,0.2114952197041943
281,0.046626192686996276
282,0.07137374302631756
283,0.019272468959195613
284,0.7851694586262623
285,0.5819548749407674
286,4.8575022676656285
287,0.1601368305045054
288,9.177765613116327
289,0.1144225558200349
290,0.021291315412127712
291,0.08165606024381995
292,0.2621508336360028
293,0.722516115963028
294,7.522808335991291
295,5.874010152913653
296,0.13868611436219266
297,0.6036480670197293
298,0.7402016186162281
299,0.02868647434364477
300,0.16316742132895604
301,0.8340390139027556
302,2.8732469108007765
303,1.464136398057851
304,19.69195039299924
305,2.5083617883627074
306,0.055107795651639285
307,0.005769557727003357
308,0.038761577041947944
309,4.945042011193181
310,0.01502535775836138
311,9.637823173172945
312,0.09400074508607113
313,0.22086307385857049
314,0.20165290211061934
315,0.01824551405149272
316,0.0133095554536402
317,0.01202017790761517
318,0.035996624044211445
319,0.0671024145238681
320,0.17946594712550246
321,0.12311301162467395
322,0.013569811081971087
323,0.019576431770127033
324,0.014298895022601994
325,2.1975322618219137
326,25.907012656048057
327,0.328397101038066
328,0.677394771174863
329,0.24130037372683086
330,7.323528847758005
331,0.2373468515838126
332,6.434357472296775
333,0.09959028065646129
334,34.23643009425588
335,0.2453444501191883
336,0.03643529569987816
337,0.1943468072173604
338,0.1314211407266052
339,0.039469422205661624
340,0.32571660072878544
341,1.4874755027380602
342,0.08857543477216975
343,0.1672164823809378
344,2.379891599717648
345,0.5221108036644866
346,0.28665603938694495
347,0.5963979546350228
348,0.009220614154091589
349,0.009245075641249496
350,0.014796278675669735
351,0.03130100229770916
352,0.6620142514142101
353,0.035431680961117366
354,0.8597977420278712
355,0.6426550748915977
356,0.3983580015242156
357,0.5032426893109395
358,0.14775785837696945
359,0.10677263668638871
360,0.1122910209359302
361,0.5188620677985386
362,0.7108739733682788
363,7.907414856252843
364,0.3407174146305133
365,0.00630649012950278
366,0.005474257789359413
367,0.27774063940794147
368,0.09299592261481676
369,1.4317149162513607
370,0.02751575609915863
371,0.03497180898129671
372,0.012098787827099255
373,32.468427601148186
374,0.5643581022614365
375,0.05279112554892856
376,0.2562814014486818
377,0.12660349319250258
378,0.13402139750937164
379,0.9767836863022266
380,1.4942238515095903
381,1.1671618677729432
382,0.286839394503028
383,0.016082925449603182
384,0.022614194472792785
385,12.403454349204193
386,0.11989468320261888
387,0.054201967152751385
388,0.02798376144469603
389,0.8788529605586575
390,0.2704928073328243
391,0.14438209977501848
392,0.12326370761194597
393,1.3681225043251237
394,0.3394856441248461
395,0.06119311084056608
396,0.03874762290304078
397,5.162760670299451
398,3.651845488421981
399,0.2828837656805275
400,0.03158420788372199
401,1.4349993227380307
402,2.1537512391121694
403,0.11276580110801385
404,0.27920138566611596
405,13.36466497067638
406,0.2111926595958873
407,0.8118938397220724
408,0.027565785242628888
409,0.08631979912338807
410,0.5233925055769073
411,0.007832546025505559
412,0.49071136322594916
413,0.25762890093821805
414,0.13092579840543264
415,0.08993073143115726
416,0.632760845044525
417,0.05647139045805859
418,0.306915879179813
419,0.050214858087568336
420,0.1585552662389094
421,0.1438242582786668
422,0.11528629349458212
423,0.0636326935777271
424,2.257982865805179
425,0.01242594980527818
426,0.13949223548325326
427,4.792639562809785
428,8.29303694054202
429,0.0124125591917696
430,8.239904121783201
431,0.3278596715540104
432,13.541092171246314
433,0.028986389271545124
434,0.06533598626631582
435,0.45827095597849965
436,0.2816183046240865
437,51.130271611694575
438,0.2887683755614187
439,0.2448828565280274
440,2.863906508360321
441,5.183853814111718
442,0.25315126094613055
443,12.415902180108764
444,4.77805251755311
445,0.27450264131764746
446,0.011151590594678422
447,0.014537614532492731
448,0.016629144492205986
449,0.020682066967771556
450,1.849564678898504
451,0.055051430374617856
452,0.03387049245404197
453,1.3876827006204275
454,0.47745446013958287
455,0.4594372553608985
456,2.0677405183931894
457,0.30206883846672966
458,0.03191657584068541
459,0.09072809879784505
460,0.584031524535029
461,0.19037474525229328
462,0.3189544153535073
463,0.4882386732345518
464,0.034409292729009146
465,3.6987301381526794
466,0.5737646062858659
467,0.12690447287167667
468,0.5908673215495845
469,1.1212501708763314
470,4.252134003687041
471,0.27741405736556607
472,0.40650859962257485
473,0.3796464529269685
474,0.12746302308539817
475,0.05543921638417347
476,5.539115925938445
477,0.12737653487332057
478,2.236635645226284
479,0.8754858289676685
480,13.41633242966377
481,0.004580006723324714
482,0.09312756136146345
483,0.008924478990859125
484,0.6068815466436901
485,3.677235286914098
486,0.05903572456728447
487,0.17256642002880873
488,0.9155304976062235
489,0.754548725884131
490,0.018969828692999822
491,0.012481049945656372
492,0.008087377372594193
493,0.02012146641273916
494,0.9683598274755475
495,25.339073053523638
496,0.07769559960969234
497,0.611120466216414
498,0.14452617747593058
499,0.1051132491276513
500,2.0335019010443967
501,0.2836670225877241
502,0.06953239254272153
503,0.044844346571715495
504,2.7028889526671955
505,6.412923945785979
506,0.5309581376893417
507,0.6587917052261179
508,0.19974911250276015
509,1.9380204617586325
510,0.5886598830693526
511,0.18906055724360382
512,0.5430274875224691
513,1.0346863594606093
514,1.5906808414192029
515,0.030280622887365785
516,0.07228049027340591
517,0.2741484067086461
518,0.011059220080952925
519,0.03306346249830243
520,0.1958821654700694
521,2.9307831842823022
522,0.1732919179712284
523,0.009378568413579104
524,1.2863264237238647
525,0.18221763167865396
526,0.11782979640045435
527,0.27295528669975017
528,0.459647423691214
529,0.017970904534259483
530,28.01597006744898
531,0.0733053843379308
532,0.33238142998801135
533,0.047363424248168536
534,1.1406719334368995
535,8.621160330121933
536,2.6641386068263997
537,0.02081655017768415
538,0.02014817636739523
539,3.3121966680173305
540,40.03108653719773
541,0.03672693209519283
542,0.4452322470588846
543,0.050356098159112364
544,0.9070477041661972
545,0.3366373158430777
546,0.26714332251772205
547,0.05047706595159219
548,4.193992556402533
549,0.3062614170467095
550,0.2798120921965374
551,0.24165399224392203
552,0.019186950151033288
553,0.3417298430936341
554,0.25533268513991597
555,0.09540447050934196
556,0.28109168895281783
557,3.2238362188123113
558,0.005913669768050591
559,0.47940014541605164
560,4.6048716591771965
561,0.0758922163317809
562,0.1429482184475351
563,0.024696482357019246
564,0.13365418002007826
565,2.3187689792908586
566,0.7873396207170225
567,0.045312028403858735
568,0.10119512988023711
569,0.5916410497888347
570,0.16707454954585513
571,0.011057217639211329
572,19.949589000413134
573,0.7816031445241037
574,8.048537217452175
575,0.6614440260073793
576,0.05810300074553047
577,0.3793918496636466
578,4.20845791596393
579,0.1307621164600793
580,0.5455439614211266
581,3.982969212242657
582,0.0882790514404241
583,0.058378315399076244
584,5.476038644406614e-05
585,0.5401630993672364
586,3.0938001954410628
587,0.09025280860805883
588,0.037069227556282926
589,0.18851524817734622
590,0.15853635151506995
591,0.008012084714512497
592,0.041151541768324425
593,5.294172165742814
594,2.541630176938427
595,0.6896359213641572
596,0.18714100599611433
597,5.7636393295995285
598,0.08057731328094013
599,0.136216604893665
600,0.015532560506891826
601,1.1484870763269674
602,1.0794440579830837
603,0.08030834672016218
604,0.15603724150679563
605,0.16480622781144627
606,0.022406558942030662
607,0.03178821119267016
608,0.16411276274417724
609,1.6661277598170163
610,0.05047486266503933
611,0.7807038233876131
612,0.037967300037799544
613,0.4586083456149142
614,0.19368205875946284
615,12.559792789683595
616,0.09843271540932524
617,0.13293571838685045
618,0.11211390194858463
619,0.421124016705516
620,8.732910827779437
621,0.068113891245874
622,0.004143658099839259
623,0.17963579156802628
624,1.3203408581613918
625,1.8517623772853717
626,8.026708719933458
627,0.041855293637051864
628,0.5621298191728875
629,0.5522227610515879
630,0.8619827826770272
631,0.009088892544971122
632,1.0505763526908747
633,2.0287989830150255
634,0.09656423798943062
635,0.09177027834153904
636,0.3045161521816688
637,0.3367231400347111
638,0.3968887642143704
639,0.2241016700471604
640,0.3193651971292689
641,0.30613303136488257
642,0.011704672636171235
643,0.052941020710255526
644,0.10791859277628378
645,0.2527565093007483
646,0.016851257777895985
647,0.1220522870418323
648,0.9296638578703404
649,0.018504578125566957
650,0.5878746009770104
651,0.1106375524174479
652,0.03004053245178093
653,0.15469212657203124
654,0.44888112614604936
655,0.32140150640395143
656,0.3914488773631821
657,0.8127725931326212
658,0.056594167988189364
659,0.22403567852881778
660,0.027835446559099565
661,0.3172184051837527
662,11.707170448746904
663,2.581485866587116
664,5.588596604704493
665,2.521977823219285
666,0.5048889835966931
667,0.08816111706382179
668,0.18913245480446697
669,0.15263695120461857
670,0.6293667052356393
671,0.1383339070417094
672,0.09944486279785344
673,1.930879715860611
674,0.057122233078987554
675,0.22938775888184806
676,0.6761815368217908
677,0.005963580813434331
678,0.013809617053939141
679,0.21681555729334392
680,0.02034244644439988
681,0.5521492449045595
682,3.4381440591538617
683,0.09867894597163976
684,0.039910769057305596
685,0.033572191197511043
686,18.334355162416593
687,0.12111921659662298
688,0.818530217438545
689,2.348338576419271
690,0.0753854564501986
691,0.5537320747474336
692,1.242306670563006
693,0.4889654050356245
694,0.4404561032764623
695,0.012381132774205035
696,0.001731033820651342
697,0.0675690943684616
698,0.49535901016223316
699,27.35681189684668
700,0.4066537733219842
701,0.05795900334464848
702,0.037472980947693475
703,0.2741613462054932
704,0.10027037943411254
705,0.15313730954680269
706,0.18969937130249565
707,0.001130483613818314
708,0.1444760204670076
709,0.5643339288369077
710,9.847968577729752
711,0.14783822747149086
712,1.9857099873085011
713,0.05916057689455714
714,0.03244416472146636
715,0.6795832089244055
716,0.011616206882628903
717,28.775275496813872
718,0.06590237216638824
719,0.27446934977643467
720,2.185641945314398
721,0.08549302854534485
722,0.04341699988242666
723,4.3728453429617735
724,0.121973074194374
725,0.07043919513018787
726,0.6271024661925554
727,0.13390750891216183
728,0.02601115950665415
729,0.42922258997337986
730,0.3151664349050122
731,0.023856951653453456
732,0.06616746720439759
733,0.1728467777690692
734,0.18374681447228358
735,0.2729571495241411
736,3.1316041151307683
737,0.644674939142474
738,0.08421453083973149
739,0.13287220685181858
740,0.06954079374054427
741,0.07061080648476029
742,0.10099720166156684
743,0.23824087972998154
744,0.6025700019643343
745,0.022281812846427624
746,0.03254650151019903
747,0.5172512484794839
748,0.09439605325026984
749,0.9439787760097763
750,1.0559611917802625
751,0.23392826300576003
752,0.004609268706150575
753,0.07539633632742335
754,0.13539442087561918
755,0.010706430132125466
756,0.008499644208541875
757,0.01701368399451889
758,0.033007070989756096
759,0.0801994261118097
760,0.5532917492015158
761,0.011991795054349273
762,0.04115223805991487
763,0.005736008757431545
764,0.4616117633598823
765,3.646652948816749
766,0.2281707674765607
767,0.38740359031675503
768,0.13203672613908157
769,2.5409353653687305
770,0.09391113765401289
771,5.826658874663528
772,0.4029044349201221
773,0.0035479908291676317
774,0.04827401787334099
775,0.012933523582430217
776,0.008001073281606557
777,0.22060135367331635
778,1.095188742643634
779,0.0797583326294818
780,0.243104407370187
781,2.661892368154552
782,0.21332069298515544
783,9.839223914634179
784,0.8200616441005454
785,2.4228314679802954
786,0.0923573572547617
787,0.03323581253371557
788,0.33695122147436585
789,0.44323038882282867
790,0.0024150057891353695
791,1.843025747103198
792,0.39391240301464653
793,0.15799221012472542
794,0.7449248751759492
795,2.115681995806853
796,0.2227720865551889
797,0.030420919451884163
798,0.07819205624244349
799,0.2291429459149766
800,0.5165537026508086
801,0.35654778835416245
802,0.05682634489136917
803,0.15869891815218573
804,0.2177044050456965
805,0.15752476492677567
806,0.29809260001409904
807,4.826489344237443
808,0.030994401001270894
809,0.07217301824178325
810,1.5213163356799713
811,0.5766486953978015
812,0.3418458815016086
813,1.2923102404916877
814,0.27489425375766546
815,1.2227165021345596
816,0.2573711263516052
817,0.03782411502544871
818,0.15622002470220622
819,0.1901500891907678
820,2.9357979184586616
821,219.38044274155482
822,3.581858248769337
823,0.6246822126572291
824,0.4536370943154476
825,0.03829742056457848
826,0.15452382113825786
827,0.6972103524552232
828,0.1085918149332564
829,1.1128086528689207
830,0.32978682980097457
831,0.8082300210683996
832,0.04419558167516754
833,0.32735445134404545
834,0.058001835635126606
835,0.012546831789535745
836,0.03608066227346859
837,0.03876511091737635
838,0.009402570868355541
839,0.7660674595294491
840,0.21599364252231745
841,0.20528942086427765
842,0.2563621677927699
843,1.831888765181705
844,0.026628339271425442
845,0.010492201990661377
846,0.011842870506529633
847,0.022593918637487873
848,0.16875823238950816
849,0.2034478851645196
850,0.051858789124199584
851,0.1181790451269607
852,0.46722825761681797
853,0.41217224192281193
854,0.2879038836306079
855,0.0499618111022203
856,0.034406840687096
857,0.0544048124018282
858,0.08263334890604108
859,0.09409835078212345
860,0.2907102248149271
861,0.07001772239047735
862,0.7966350083081641
863,0.19064626327303147
864,0.7831481932044859
865,3.4245587385638325
866,2.559714740223579
867,2.107580324752333
868,0.18137539822786702
869,0.047998781137848084
870,0.4571175696622579
871,0.01824759808935316
872,0.08989476421256135
873,0.0009549335678407626
874,0.06872554249579838
875,0.5729401356231687
876,0.8227662601000687
877,1.3416391644363201
878,0.48920848652415866
879,0.10732532389332433
880,0.15566333309201838
881,3.577107949434953
